from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
335;337;1481558820;1481558880;3;468;48;6
1132;99;1481558820;1481559000;3;334;7;39
72;53;1481558820;1481558940;3;227;16;6
34;32;1481558820;1481558821;3;1048;25;44
392;365;1481558820;1481558821;3;2097;32;29
90;88;1481558820;1481558821;3;1310;32;37
164;28;1481558820;1481558880;3;365;9;29
126;124;1481558820;1481558821;3;1463;12;44
231;233;1481558820;1481558940;3;1688;22;7
344;75;1481558820;1481558880;3;1252;4;3
75;49;1481558821;1481558880;3;2079;16;41
88;410;1481558821;1481558880;3;1310;33;37
32;147;1481558821;1481558880;3;1048;26;44
365;367;1481558821;1481558880;3;2097;33;29
74;345;1481558821;1481558880;3;964;17;36
124;121;1481558821;1481558940;3;1463;13;44
148;33;1481558821;1481558880;3;1034;12;41
273;203;1481558821;1481558822;3;1795;22;5
203;201;1481558822;1481558823;3;1795;23;5
201;140;1481558823;1481558940;3;1795;24;5
98;1131;1481558880;1481559060;3;1366;11;9
337;339;1481558880;1481558940;3;468;49;6
345;114;1481558880;1481558881;3;964;18;36
33;416;1481558880;1481558940;3;1034;13;41
367;375;1481558880;1481558940;3;2097;34;29
452;174;1481558880;1481558940;3;1763;20;36
117;115;1481558880;1481558881;3;1630;34;6
49;51;1481558880;1481558940;3;1043;12;38
284;308;1481558880;1481558940;3;979;30;43
49;51;1481558880;1481558940;3;198;22;7
49;51;1481558880;1481558940;3;2079;17;41
196;16;1481558880;1481558881;3;1762;23;38
202;272;1481558880;1481558940;3;1878;11;5
195;198;1481558880;1481558881;3;2052;21;44
28;6;1481558880;1481559300;3;365;10;29
75;49;1481558880;1481558940;3;1252;5;3
197;435;1481558880;1481558940;3;144;18;37
200;202;1481558880;1481558940;3;2101;28;6
147;35;1481558880;1481558881;3;1048;27;44
236;354;1481558880;1481558940;3;1702;38;38
410;412;1481558880;1481559000;3;1310;34;37
198;120;1481558881;1481559060;3;2052;22;44
16;194;1481558881;1481558882;3;1762;24;38
115;344;1481558881;1481558940;3;1630;35;6
114;116;1481558881;1481558940;3;964;19;36
35;149;1481558881;1481558940;3;1048;28;44
194;192;1481558882;1481558940;3;1762;25;38
308;306;1481558940;1481559000;3;979;31;43
51;1;1481558940;1481559060;3;198;23;7
51;25;1481558940;1481559300;3;2079;18;41
375;440;1481558940;1481559000;3;2097;35;29
174;176;1481558940;1481558941;3;1763;21;36
435;447;1481558940;1481559000;3;144;19;37
53;73;1481558940;1481559000;3;227;17;6
272;274;1481558940;1481558941;3;1878;12;5
192;4;1481558940;1481559600;3;1762;26;38
202;272;1481558940;1481559000;3;2101;29;6
116;118;1481558940;1481558941;3;964;20;36
354;356;1481558940;1481559000;3;1702;39;38
51;3;1481558940;1481559300;3;1043;13;38
140;119;1481558940;1481559000;3;1795;25;5
149;151;1481558940;1481558941;3;1048;29;44
121;139;1481558940;1481558941;3;1463;14;44
416;53;1481558940;1481559000;3;1034;14;41
344;75;1481558940;1481558941;3;1630;36;6
339;346;1481558940;1481559000;3;468;50;6
49;51;1481558940;1481559000;3;1252;6;3
139;199;1481558941;1481559060;3;1463;15;44
274;276;1481558941;1481559000;3;1878;13;5
118;139;1481558941;1481559000;3;964;21;36
176;413;1481558941;1481559000;3;1763;22;36
75;49;1481558941;1481559000;3;1630;37;6
151;152;1481558941;1481559000;3;1048;30;44
346;348;1481559000;1481559060;3;468;51;6
272;274;1481559000;1481559060;3;2101;30;6
276;434;1481559000;1481559060;3;1878;14;5
25;27;1481559000;1481559001;3;1410;30;29
152;100;1481559000;1481559060;3;1048;31;44
440;446;1481559000;1481559060;3;2097;36;29
356;358;1481559000;1481559001;3;374;14;29
306;304;1481559000;1481559120;3;979;32;43
446;438;1481559000;1481559001;3;1335;12;37
99;53;1481559000;1481559120;3;334;8;39
26;66;1481559000;1481559060;3;1769;40;6
314;263;1481559000;1481559060;3;1574;1;36
53;73;1481559000;1481559060;3;1034;15;41
49;51;1481559000;1481559060;3;1630;38;6
51;399;1481559000;1481559600;3;1252;7;3
119;117;1481559000;1481559001;3;1795;26;5
73;6;1481559000;1481559600;3;227;18;6
139;200;1481559000;1481559120;3;964;22;36
234;232;1481559000;1481559060;3;142;1;7
413;242;1481559000;1481559060;3;1763;23;36
447;443;1481559000;1481559060;3;144;20;37
438;442;1481559001;1481559060;3;1335;13;37
27;161;1481559001;1481559060;3;1410;31;29
117;115;1481559001;1481559060;3;1795;27;5
358;342;1481559001;1481559060;3;374;15;29
161;145;1481559060;1481559120;3;1410;32;29
100;102;1481559060;1481559061;3;1048;32;44
348;350;1481559060;1481559120;3;468;52;6
342;1130;1481559060;1481559240;3;374;16;29
199;196;1481559060;1481559120;3;1463;16;44
446;1347;1481559060;1481559120;3;2097;37;29
73;5;1481559060;1481559300;3;1034;16;41
1131;455;1481559060;1481559240;3;1366;12;9
274;276;1481559060;1481559120;3;2101;31;6
442;444;1481559060;1481559120;3;1335;14;37
242;376;1481559060;1481559061;3;1763;24;36
66;54;1481559060;1481559120;3;1769;41;6
263;265;1481559060;1481559120;3;1574;2;36
443;441;1481559060;1481559061;3;144;21;37
51;26;1481559060;1481560200;3;1630;39;6
434;310;1481559060;1481559120;3;1878;15;5
232;229;1481559060;1481559061;3;142;2;7
115;344;1481559060;1481559120;3;1795;28;5
120;122;1481559060;1481559061;3;2052;23;44
102;104;1481559061;1481559120;3;1048;33;44
441;437;1481559061;1481559120;3;144;22;37
229;228;1481559061;1481559120;3;142;3;7
376;162;1481559061;1481559120;3;1763;25;36
122;123;1481559061;1481559120;3;2052;24;44
53;73;1481559120;1481559180;3;334;9;39
228;226;1481559120;1481559240;3;142;4;7
104;106;1481559120;1481559180;3;1048;34;44
162;187;1481559120;1481559240;3;1763;26;36
1347;1351;1481559120;1481559180;3;2097;38;29
123;125;1481559120;1481559180;3;2052;25;44
54;71;1481559120;1481559240;3;1769;42;6
265;289;1481559120;1481559121;3;1574;3;36
444;448;1481559120;1481559180;3;1335;15;37
196;16;1481559120;1481559180;3;1463;17;44
200;204;1481559120;1481559180;3;964;23;36
437;445;1481559120;1481559480;3;144;23;37
310;312;1481559120;1481559121;3;1878;16;5
344;75;1481559120;1481559121;3;1795;29;5
276;278;1481559120;1481559180;3;2101;32;6
304;302;1481559120;1481559180;3;979;33;43
145;450;1481559120;1481559121;3;1410;33;29
350;385;1481559120;1481559121;3;468;53;6
75;49;1481559121;1481559180;3;1795;30;5
450;143;1481559121;1481559180;3;1410;34;29
385;387;1481559121;1481559180;3;468;54;6
289;210;1481559121;1481559180;3;1574;4;36
312;284;1481559121;1481559180;3;1878;17;5
227;230;1481559180;1481559240;3;112;1;6
387;389;1481559180;1481559240;3;468;55;6
16;194;1481559180;1481559240;3;1463;18;44
204;205;1481559180;1481559181;3;964;24;36
49;51;1481559180;1481559240;3;1795;31;5
278;280;1481559180;1481559240;3;2101;33;6
73;6;1481559180;1481559600;3;334;10;39
284;308;1481559180;1481559240;3;1878;18;5
234;232;1481559180;1481559240;3;593;55;6
302;300;1481559180;1481559300;3;979;34;43
448;436;1481559180;1481559240;3;1335;16;37
210;208;1481559180;1481559240;3;1574;5;36
143;37;1481559180;1481559240;3;1410;35;29
106;109;1481559180;1481559240;3;1048;35;44
125;127;1481559180;1481559181;3;2052;26;44
127;129;1481559181;1481559600;3;2052;27;44
205;207;1481559181;1481559240;3;964;25;36
230;231;1481559240;1481559241;3;112;2;6
232;229;1481559240;1481559241;3;593;56;6
109;111;1481559240;1481559241;3;1048;36;44
308;306;1481559240;1481559300;3;1878;19;5
187;184;1481559240;1481559420;3;1763;27;36
455;1242;1481559240;1481559360;3;1366;13;9
1130;406;1481559240;1481559300;3;374;17;29
389;1333;1481559240;1481559241;3;468;56;6
436;196;1481559240;1481559300;3;1335;17;37
51;1;1481559240;1481559360;3;1795;32;5
71;69;1481559240;1481559300;3;1769;43;6
194;192;1481559240;1481559241;3;1463;19;44
207;209;1481559240;1481559300;3;964;26;36
280;283;1481559240;1481559300;3;2101;34;6
208;206;1481559240;1481559241;3;1574;6;36
226;224;1481559240;1481559241;3;142;5;7
37;39;1481559240;1481559300;3;1410;36;29
231;233;1481559241;1481559300;3;112;3;6
1333;1332;1481559241;1481559300;3;468;57;6
206;203;1481559241;1481559300;3;1574;7;36
229;228;1481559241;1481559242;3;593;57;6
224;222;1481559241;1481559300;3;142;6;7
192;25;1481559241;1481559900;3;1463;20;44
111;113;1481559241;1481559300;3;1048;37;44
25;66;1481559300;1481559360;3;2079;19;41
283;315;1481559300;1481559360;3;2101;35;6
300;1350;1481559300;1481559360;3;979;35;43
343;353;1481559300;1481559301;3;1064;1;38
306;304;1481559300;1481559301;3;1878;20;5
209;288;1481559300;1481559360;3;964;27;36
3;191;1481559300;1481559360;3;1043;14;38
233;257;1481559300;1481559360;3;112;4;6
1332;1330;1481559300;1481559360;3;468;58;6
39;41;1481559300;1481559360;3;1410;37;29
406;404;1481559300;1481559301;3;374;18;29
5;50;1481559300;1481559360;3;1034;17;41
343;353;1481559300;1481559301;3;1761;1;5
196;16;1481559300;1481559360;3;1335;18;37
203;201;1481559300;1481559360;3;1574;8;36
1329;1331;1481559300;1481559360;3;926;1;6
6;50;1481559300;1481559360;3;621;1;7
69;67;1481559300;1481559301;3;1769;44;6
222;220;1481559300;1481559301;3;142;7;7
461;460;1481559300;1481559301;3;1164;2;39
6;50;1481559300;1481559360;3;365;11;29
353;235;1481559301;1481559360;3;1064;2;38
304;302;1481559301;1481559360;3;1878;21;5
460;850;1481559301;1481559360;3;1164;3;39
404;418;1481559301;1481559360;3;374;19;29
353;379;1481559301;1481559360;3;1761;2;5
67;63;1481559301;1481559360;3;1769;45;6
220;218;1481559301;1481559360;3;142;8;7
288;264;1481559360;1481559361;3;964;28;36
50;7;1481559360;1481559420;3;621;2;7
16;194;1481559360;1481559420;3;1335;19;37
235;237;1481559360;1481559420;3;1064;3;38
41;43;1481559360;1481559420;3;1410;38;29
201;140;1481559360;1481559480;3;1574;9;36
50;7;1481559360;1481559420;3;1034;18;41
191;193;1481559360;1481559420;3;1043;15;38
1350;290;1481559360;1481559420;3;979;36;43
315;1267;1481559360;1481559361;3;2101;36;6
1331;361;1481559360;1481559361;3;926;2;6
63;61;1481559360;1481559361;3;1769;46;6
418;121;1481559360;1481559480;3;374;20;29
850;852;1481559360;1481559361;3;1164;4;39
302;300;1481559360;1481559420;3;1878;22;5
66;54;1481559360;1481559420;3;2079;20;41
257;255;1481559360;1481559420;3;112;5;6
218;401;1481559360;1481559361;3;142;9;7
379;360;1481559360;1481559420;3;1761;3;5
50;7;1481559360;1481559361;3;365;12;29
361;390;1481559361;1481559420;3;926;3;6
401;216;1481559361;1481559420;3;142;10;7
7;74;1481559361;1481559420;3;365;13;29
1267;317;1481559361;1481559420;3;2101;37;6
61;244;1481559361;1481559420;3;1769;47;6
264;262;1481559361;1481559420;3;964;29;36
852;431;1481559361;1481559362;3;1164;5;39
431;328;1481559362;1481559363;3;1164;6;39
328;326;1481559363;1481559420;3;1164;7;39
216;186;1481559420;1481559480;3;142;11;7
244;246;1481559420;1481559421;3;1769;48;6
54;415;1481559420;1481559480;3;2079;21;41
317;319;1481559420;1481559480;3;2101;38;6
262;314;1481559420;1481559600;3;964;30;36
300;298;1481559420;1481559480;3;1878;23;5
326;324;1481559420;1481559421;3;1164;8;39
193;15;1481559420;1481559480;3;1043;16;38
184;183;1481559420;1481559480;3;1593;1;36
184;183;1481559420;1481559480;3;1763;28;36
7;74;1481559420;1481559421;3;1034;19;41
194;192;1481559420;1481559480;3;1335;20;37
43;45;1481559420;1481559540;3;1410;39;29
390;388;1481559420;1481559421;3;926;4;6
360;295;1481559420;1481559421;3;1761;4;5
74;345;1481559420;1481559480;3;365;14;29
237;395;1481559420;1481559480;3;1064;4;38
255;253;1481559420;1481559421;3;112;6;6
7;74;1481559420;1481559421;3;621;3;7
74;345;1481559421;1481559480;3;1034;20;41
388;351;1481559421;1481559480;3;926;5;6
74;76;1481559421;1481559480;3;621;4;7
246;248;1481559421;1481559480;3;1769;49;6
253;250;1481559421;1481559480;3;112;7;6
324;342;1481559421;1481559480;3;1164;9;39
295;293;1481559421;1481559480;3;1761;5;5
445;439;1481559480;1481559540;3;144;24;37
15;197;1481559480;1481559540;3;1043;17;38
186;214;1481559480;1481559600;3;142;12;7
298;296;1481559480;1481559481;3;1878;24;5
250;249;1481559480;1481559481;3;112;8;6
76;78;1481559480;1481559540;3;621;5;7
183;182;1481559480;1481559540;3;1763;29;36
140;119;1481559480;1481559540;3;1574;10;36
121;140;1481559480;1481559540;3;374;21;29
345;114;1481559480;1481559540;3;1034;21;41
192;4;1481559480;1481560200;3;1335;21;37
248;251;1481559480;1481559481;3;1769;50;6
183;182;1481559480;1481559540;3;1593;2;36
351;349;1481559480;1481559540;3;926;6;6
415;34;1481559480;1481559540;3;2079;22;41
319;321;1481559480;1481559540;3;2101;39;6
345;114;1481559480;1481559540;3;365;15;29
293;291;1481559480;1481559481;3;1761;6;5
342;1130;1481559480;1481559660;3;1164;10;39
395;421;1481559480;1481559481;3;1064;5;38
291;287;1481559481;1481559482;3;1761;7;5
421;423;1481559481;1481559482;3;1064;6;38
249;247;1481559481;1481559540;3;112;9;6
296;286;1481559481;1481559540;3;1878;25;5
251;252;1481559481;1481559540;3;1769;51;6
287;297;1481559482;1481559483;3;1761;8;5
423;425;1481559482;1481559540;3;1064;7;38
297;299;1481559483;1481559540;3;1761;9;5
252;254;1481559540;1481559600;3;1769;52;6
114;116;1481559540;1481559541;3;365;16;29
114;116;1481559540;1481559541;3;1034;22;41
182;181;1481559540;1481559600;3;1593;3;36
286;290;1481559540;1481559541;3;1878;26;5
247;245;1481559540;1481559541;3;112;10;6
182;181;1481559540;1481559600;3;1763;30;36
197;435;1481559540;1481559600;3;1043;18;38
78;82;1481559540;1481559600;3;621;6;7
321;341;1481559540;1481559600;3;2101;40;6
119;117;1481559540;1481559600;3;1574;11;36
439;374;1481559540;1481559541;3;144;25;37
425;427;1481559540;1481559541;3;1064;8;38
349;347;1481559540;1481559541;3;926;7;6
140;119;1481559540;1481559600;3;374;22;29
299;301;1481559540;1481559541;3;1761;10;5
34;32;1481559540;1481559541;3;2079;23;41
301;303;1481559541;1481559600;3;1761;11;5
347;340;1481559541;1481559542;3;926;8;6
427;430;1481559541;1481559600;3;1064;9;38
290;292;1481559541;1481559542;3;1878;27;5
116;118;1481559541;1481559600;3;365;17;29
374;366;1481559541;1481559600;3;144;26;37
245;62;1481559541;1481559600;3;112;11;6
32;147;1481559541;1481559542;3;2079;24;41
116;118;1481559541;1481559600;3;1034;23;41
292;294;1481559542;1481559543;3;1878;28;5
340;338;1481559542;1481559543;3;926;9;6
147;35;1481559542;1481559600;3;2079;25;41
294;359;1481559543;1481559600;3;1878;29;5
338;336;1481559543;1481559544;3;926;10;6
336;334;1481559544;1481559600;3;926;11;6
181;180;1481559600;1481559601;3;1593;4;36
399;65;1481559600;1481559660;3;1252;8;3
366;364;1481559600;1481559601;3;144;27;37
119;117;1481559600;1481559660;3;374;23;29
181;180;1481559600;1481559660;3;1763;31;36
6;50;1481559600;1481559660;3;334;11;39
117;115;1481559600;1481559601;3;1574;12;36
303;305;1481559600;1481559601;3;1761;12;5
6;50;1481559600;1481559660;3;227;19;6
254;256;1481559600;1481559601;3;1769;53;6
435;447;1481559600;1481559660;3;1043;19;38
4;50;1481559600;1481559660;3;1762;27;38
341;323;1481559600;1481559660;3;2101;41;6
5;50;1481559600;1481559660;3;246;1;5
412;411;1481559600;1481559601;3;872;1;37
62;64;1481559600;1481559601;3;112;12;6
334;332;1481559600;1481559660;3;926;12;6
129;130;1481559600;1481559660;3;2052;28;44
118;141;1481559600;1481559720;3;1034;24;41
118;120;1481559600;1481559660;3;365;18;29
35;149;1481559600;1481559601;3;2079;26;41
359;378;1481559600;1481559601;3;1878;30;5
430;373;1481559600;1481559660;3;1064;10;38
82;84;1481559600;1481559601;3;621;7;7
214;212;1481559600;1481559660;3;142;13;7
129;130;1481559600;1481559660;3;1819;1;44
378;354;1481559601;1481559660;3;1878;31;5
64;68;1481559601;1481559660;3;112;13;6
180;163;1481559601;1481559720;3;1593;5;36
305;307;1481559601;1481559660;3;1761;13;5
364;391;1481559601;1481559660;3;144;28;37
115;344;1481559601;1481559660;3;1574;13;36
411;89;1481559601;1481559660;3;872;2;37
149;151;1481559601;1481559602;3;2079;27;41
256;234;1481559601;1481560380;3;1769;54;6
84;86;1481559601;1481559660;3;621;8;7
151;152;1481559602;1481559660;3;2079;28;41
117;115;1481559660;1481559661;3;374;24;29
373;371;1481559660;1481559720;3;1064;11;38
50;7;1481559660;1481559661;3;334;12;39
344;75;1481559660;1481559661;3;1574;14;36
332;330;1481559660;1481559661;3;926;13;6
50;7;1481559660;1481559661;3;246;2;5
86;211;1481559660;1481559720;3;621;9;7
1130;140;1481559660;1481559840;3;1164;11;39
68;70;1481559660;1481559661;3;112;14;6
65;52;1481559660;1481559720;3;1252;9;3
89;91;1481559660;1481559661;3;872;3;37
120;122;1481559660;1481559661;3;365;19;29
50;7;1481559660;1481559720;3;1762;28;38
354;356;1481559660;1481559780;3;1878;32;5
307;309;1481559660;1481559661;3;1761;14;5
130;131;1481559660;1481559720;3;1819;2;44
212;87;1481559660;1481559720;3;142;14;7
130;131;1481559660;1481559720;3;2052;29;44
50;7;1481559660;1481559720;3;227;20;6
323;325;1481559660;1481559720;3;2101;42;6
391;380;1481559660;1481559661;3;144;29;37
447;443;1481559660;1481559720;3;1043;20;38
152;100;1481559660;1481559720;3;2079;29;41
330;328;1481559661;1481559720;3;926;14;6
7;74;1481559661;1481559720;3;334;13;39
122;417;1481559661;1481559840;3;365;20;29
70;72;1481559661;1481559720;3;112;15;6
7;74;1481559661;1481559720;3;246;3;5
91;402;1481559661;1481559720;3;872;4;37
309;285;1481559661;1481559720;3;1761;15;5
115;344;1481559661;1481559720;3;374;25;29
75;49;1481559661;1481559720;3;1574;15;36
380;80;1481559661;1481559720;3;144;30;37
285;313;1481559720;1481559780;3;1761;16;5
344;75;1481559720;1481559780;3;374;26;29
87;85;1481559720;1481559721;3;142;15;7
74;345;1481559720;1481559780;3;334;14;39
211;213;1481559720;1481559721;3;621;10;7
7;74;1481559720;1481559780;3;1762;29;38
131;132;1481559720;1481559721;3;2052;30;44
328;326;1481559720;1481559721;3;926;15;6
72;53;1481559720;1481559840;3;112;16;6
49;51;1481559720;1481559780;3;1574;16;36
74;345;1481559720;1481559721;3;246;4;5
163;377;1481559720;1481559780;3;1593;6;36
325;327;1481559720;1481559780;3;2101;43;6
131;132;1481559720;1481559721;3;1819;3;44
443;441;1481559720;1481559780;3;1043;21;38
371;363;1481559720;1481559721;3;1064;12;38
141;129;1481559720;1481560020;3;1034;25;41
7;74;1481559720;1481559780;3;227;21;6
80;238;1481559720;1481559721;3;144;31;37
402;1320;1481559720;1481559721;3;872;5;37
52;98;1481559720;1481559780;3;1252;10;3
100;102;1481559720;1481559721;3;2079;30;41
326;324;1481559721;1481559780;3;926;16;6
132;133;1481559721;1481559780;3;1819;4;44
85;83;1481559721;1481559780;3;142;16;7
1320;94;1481559721;1481559780;3;872;6;37
132;133;1481559721;1481559780;3;2052;31;44
345;114;1481559721;1481559780;3;246;5;5
213;185;1481559721;1481559840;3;621;11;7
102;104;1481559721;1481559780;3;2079;31;41
238;236;1481559721;1481559780;3;144;32;37
363;369;1481559721;1481559780;3;1064;13;38
74;345;1481559780;1481559840;3;227;22;6
345;114;1481559780;1481559840;3;334;15;39
114;116;1481559780;1481559781;3;246;6;5
51;26;1481559780;1481560500;3;1574;17;36
441;437;1481559780;1481559840;3;1043;22;38
94;240;1481559780;1481559840;3;872;7;37
377;243;1481559780;1481559781;3;1593;7;36
104;106;1481559780;1481559840;3;2079;32;41
133;134;1481559780;1481559781;3;1819;5;44
236;354;1481559780;1481559840;3;144;33;37
327;329;1481559780;1481559840;3;2101;44;6
98;1131;1481559780;1481559960;3;1252;11;3
74;76;1481559780;1481559781;3;1762;30;38
133;134;1481559780;1481559781;3;2052;32;44
75;49;1481559780;1481559840;3;374;27;29
324;342;1481559780;1481559840;3;926;17;6
313;311;1481559780;1481559840;3;1761;17;5
369;375;1481559780;1481559781;3;1064;14;38
83;79;1481559780;1481559840;3;142;17;7
243;414;1481559781;1481559840;3;1593;8;36
134;135;1481559781;1481559840;3;1819;6;44
134;135;1481559781;1481559840;3;2052;33;44
375;440;1481559781;1481559900;3;1064;15;38
116;118;1481559781;1481559840;3;246;7;5
76;96;1481559781;1481559840;3;1762;31;38
79;77;1481559840;1481559900;3;142;18;7
329;331;1481559840;1481559900;3;2101;45;6
96;240;1481559840;1481560020;3;1762;32;38
135;136;1481559840;1481559900;3;1819;7;44
414;177;1481559840;1481559900;3;1593;9;36
135;136;1481559840;1481559900;3;2052;34;44
240;414;1481559840;1481559841;3;872;8;37
354;356;1481559840;1481559960;3;144;34;37
140;119;1481559840;1481559900;3;1164;12;39
437;445;1481559840;1481560080;3;1043;23;38
106;154;1481559840;1481559841;3;2079;33;41
185;215;1481559840;1481559900;3;621;12;7
49;51;1481559840;1481559900;3;374;28;29
